time (time),v(vdd) (voltage),v(clk) (voltage),v(sig) (voltage),v(en) (voltage),v(rst) (voltage),v(out) (voltage)
3.5448e-08,0.82,0.0,0.0,0.82,0.82,-6.876545e-05
3.5704e-08,0.82,0.0,0.0,0.82,0.82,-3.898257e-05
3.620006e-08,0.82,0.0,0.0,0.82,0.82,4.335787e-05
3.674617e-08,0.82,0.0,0.0,0.82,0.82,-2.667133e-05
3.7e-08,0.82,0.0,0.0,0.82,0.82,8.938363e-06
3.701e-08,0.82,0.0,0.082,0.82,0.82,0.006186912
3.703e-08,0.82,0.0,0.246,0.82,0.82,0.01710303
3.707e-08,0.82,0.0,0.574,0.82,0.82,0.03122194
3.71e-08,0.82,0.0,0.82,0.82,0.82,0.03813091
3.7108e-08,0.82,0.0,0.82,0.82,0.82,0.03592581
3.7124e-08,0.82,0.0,0.82,0.82,0.82,0.03187251
3.7156e-08,0.82,0.0,0.82,0.82,0.82,0.02564708
3.722e-08,0.82,0.0,0.82,0.82,0.82,0.01736908
3.7348e-08,0.82,0.0,0.82,0.82,0.82,0.007100256
3.7604e-08,0.82,0.0,0.82,0.82,0.82,-0.0009101966
3.8116e-08,0.82,0.0,0.82,0.82,0.82,0.0003599365
3.876382e-08,0.82,0.0,0.82,0.82,0.82,-0.0001266306
4e-08,0.82,0.0,0.82,0.82,0.82,8.29976e-05
4.001e-08,0.82,0.082,0.82,0.82,0.82,0.0001244959
4.003e-08,0.82,0.246,0.82,0.82,0.82,0.0002068111
4.007e-08,0.82,0.574,0.82,0.82,0.82,0.0002580878
4.01e-08,0.82,0.82,0.82,0.82,0.82,0.000128524
4.0108e-08,0.82,0.82,0.82,0.82,0.82,3.568295e-05
4.0124e-08,0.82,0.82,0.82,0.82,0.82,-9.430857e-05
4.0156e-08,0.82,0.82,0.82,0.82,0.82,-0.0001646115
4.022e-08,0.82,0.82,0.82,0.82,0.82,-9.478148e-05
4.0348e-08,0.82,0.82,0.82,0.82,0.82,0.0001497369
4.0604e-08,0.82,0.82,0.82,0.82,0.82,-3.316362e-05
4.104956e-08,0.82,0.82,0.82,0.82,0.82,2.562186e-05
4.158625e-08,0.82,0.82,0.82,0.82,0.82,4.416264e-06
4.265965e-08,0.82,0.82,0.82,0.82,0.82,1.478195e-05
4.480644e-08,0.82,0.82,0.82,0.82,0.82,5.769775e-06
4.51e-08,0.82,0.82,0.82,0.82,0.82,9.224521e-06
4.511e-08,0.82,0.738,0.82,0.82,0.82,-5.404133e-05
4.513e-08,0.82,0.574,0.82,0.82,0.82,-0.0001425765
4.517e-08,0.82,0.246,0.82,0.82,0.82,-0.0001708328
